,종업원,자산,비유동자산,유형자산,유동자산,재고자산,매출채권,자본,자본금,자본잉여금,기타포괄손익누계액,이익잉여금,부채,비유동부채,장기차입금,유동부채,단기차입금,매출액,매출원가,판매비와관리비,감가상각비,영업이익,영업외수익,영업외비용,이자비용,법인세비용차감전손익,법인세비용,당기순이익,기초자본금,영업활동으로 인한 현금흐름,투자활동으로 인한 현금흐름,재무활동으로 인한 현금흐름,차입금,매출총이익률,영업이익률,순이익률,부채비율,유동부채비율,비유동부채비율,유동비율,이자보상배율,금융비용부담률,자본유보율,자본잠식률,부채 대비 영업활동으로 인한 현금흐름,부채 대비 투자활동으로 인한 현금흐름,부채 대비 재무활동으로 인한 현금흐름,ROE,ROA,ROIC,매출액증가율,영업이익증가율,순이익증가율,총자산증가율,유동자산증가율,유형자산증가율,자기자본증가율,총자산회전율,자기자본회전율,순운전자본회전율,유형자산회전율,매출채권회전율,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,Beneish M-Score
ROIC,0.0009084504321918729,0.0009784796638338323,0.0010288409711952506,0.0010647353300409384,0.0007042750101058512,0.000879332565107922,0.0017148641565438985,0.0011344837812424402,0.0010771493852405336,0.0002418212700211795,0.0005002702004084178,0.0010366192765700508,0.000729607477005913,0.001063440466458979,0.00161352690912184,0.00027326175514823736,-0.0008514279569931313,0.00147001615541111,0.0012123476507492753,0.0014465455608465294,0.0010754581663963393,0.0026385108980589264,0.0010649164258503113,0.0023551992238523838,0.001818423531286622,0.001650675535595267,0.0013428168616405195,0.0016866022747659972,0.0006514883861505936,-0.00018581273215681924,0.00019866759706095,0.00015817816316401502,0.0007793989797075752,0.0001176548453701852,0.005898530333575968,0.006081835216168806,-0.3951908870343066,-0.46413859543129016,-0.000125631546481837,0.00014803664518511366,0.002938895953647735,0.0012331852876114732,0.00036320599984655377,-0.0002868457352183491,-0.0005088696625989994,0.0011660569603097442,-0.000430957941585006,0.6409568562600036,0.004344066065428525,1.0,9.988199285157597e-05,0.00010685845662858207,3.711275313142032e-05,0.0013922489683858288,0.00021939186869837334,0.00024683101491707163,0.0007851544425118436,0.000977999613525601,-1.7762019824598144e-05,0.25199892554549125,-0.004462632110852927,0.0031915066458443916,0.00035119171442233904,0.003783228228593599,0.00018335939810338968,0.00032853357731466184,0.0001752278406961755,0.0008130548833143786,0.0029799626916572983,0.0041743469255856565,0.00022820536271318738
매출액증가율,3.9625567502392e-05,0.0019322528444306371,0.00016583455326494556,0.0005726352337564238,0.004377395823721053,0.004314891104391757,0.004893626524138234,0.0006372669367797273,6.308444456277206e-05,0.00443698857383874,-0.00011199365877228058,-0.0015163818838656881,0.0026349707845433022,-1.213483431567008e-05,-0.0002017196758124904,0.004382731870172041,0.002572103376874738,0.0043381437697795604,0.004633104227252348,-5.6213556342775524e-05,-0.000618622241251778,0.006933748351543147,0.0002649903140205947,0.0008547285029428632,0.0008597092216155109,0.005876216151545175,0.0043447210593347925,0.006302776252863383,-0.00022286090998061258,0.004297841868727688,0.0010770792393757413,-0.004020120361000053,0.0012393864439265885,0.000570392252822738,0.00564753769415293,0.005476856428196864,-0.00011774004845305637,-9.763983922309989e-05,-6.616551926864623e-05,-0.00020803581165410577,0.015207440328950736,-0.00474959959718264,0.00015935787694837194,-3.07522129217794e-05,0.006945725004500118,0.004374271027350287,-0.008088420445361363,6.487783781980521e-05,0.007613670012293275,9.988199285157597e-05,1.0,0.15072609444358742,0.014797655150805993,0.03490373844678739,0.009670079584351036,0.015554044114582359,0.07797804421632192,0.004621947836818889,-5.142483436286236e-06,-1.5090926861816548e-05,0.017727603257836618,0.008216688853311761,0.03437669921545443,1.3178367504285474e-05,0.014403928542825633,0.9987661731968045,0.0003628433079064572,-0.00038510463275628405,0.01630108932343583,-0.0038636478553065305,0.018850064249137446
영업이익증가율,-0.0020292253974851333,0.00042099041480561606,-0.001525246230147458,-0.0019057388864576466,0.003497342232733743,0.00810672656975036,0.00020754774949111108,-0.0008312216139237309,-0.0010243747603449424,0.00026338255991367163,-0.0010205647573016882,-0.0011862497913395238,0.0013213608690456154,0.00014248115853051325,0.001156475779876599,0.002051551848916254,0.0005586722308707706,0.0002555049718344071,-0.00012695333814054878,-0.0011994869702520435,-0.001820120718571984,0.007234809780183276,-0.000785541957706265,-0.00031040761973098486,-0.0008269061245502335,0.0064355066656198185,0.004954977668408413,0.006585286544779693,-0.0007858860354871496,0.00038560483182921727,0.0008513071988544809,-0.00013178834710796634,0.001054456167929874,0.0005142601140970133,0.005091360408341709,0.004937488550580481,-0.00010599793720881283,-8.800662873641123e-05,-5.939648829164354e-05,-0.0005537506371695898,0.03236741941857905,-0.004281852448224628,0.0010537907405417518,-0.0008680319419449036,0.008646048302778271,0.002782506818072439,-0.007072397763695759,6.312681745224534e-05,0.010921037362836885,0.00010685845662858207,0.15072609444358742,1.0,0.05512881710845058,0.045886593604442055,0.0075093343288397535,0.061140420364934375,0.16578928797287765,0.0008830477503222455,-3.771465733392587e-05,2.030520967169152e-05,0.019529527575430087,0.002350242924177402,0.03832097481122214,0.021579152990207788,0.008841290891905084,0.151182211803732,0.000793011682904976,-4.125866063275707e-05,0.00992012190844494,-0.0011612406125954585,0.013909195873602724
순이익증가율,-0.0014170507402670952,-0.000946253569414112,-0.0008463045527017654,-0.00035088990012091276,-0.0008865579524026229,-0.0003284275788978647,-0.0012085396133346134,-0.0009990699886829235,-0.001003522264626514,-0.00044730111554834725,0.001481212439052799,-0.0011113752682762607,-0.0007868275635184675,-0.000847306128592603,-0.0008908655757467635,-0.000560981459633801,-0.0004283275779897664,-0.0010094222352318182,-0.001101529388011629,-0.0009316049233001317,0.00018305174150122256,0.0007163897111498717,0.00027032594606069015,-0.0017522188177987047,-0.0005794063835562628,0.0019482550176025317,0.00047683170313122185,0.002244042147271,-0.000571084289294693,0.0008934059527126576,0.0012295677307098281,-0.0015591227275170527,-0.0009149239264508276,0.00020358730900563095,0.002015660015215656,0.0019547447195635325,-4.23497020330692e-05,-3.510758629648095e-05,-2.3818461216993428e-05,-0.000274941248643103,0.0015661085517009647,-0.0016951769672746877,-0.0001660363631906875,7.871109045044223e-05,0.0019561014006200346,0.0018611934484766017,-0.00245309271179453,2.027775661232138e-05,0.0037590713799051,3.711275313142032e-05,0.014797655150805993,0.05512881710845058,1.0,0.008855636081542205,0.0015833471196675436,0.00555494001847737,0.021211665627260304,0.0001568337870649493,-1.956311288828786e-05,2.6094062221935e-06,0.0016013717497513173,0.0018127107472964722,0.005804752213268988,0.005389278636815588,0.0026807251889642615,0.015071975885334715,0.00012379502968350438,0.0004235406616910224,0.0026521425310562043,-0.00029099758360291906,0.003427434952001918
총자산증가율,0.06266988246281548,0.05362983127001621,0.034017838431989154,0.02914918260864456,0.0714794447066952,0.032567767419964,0.08468635813620176,0.04365483513091445,-0.00024345458270618353,0.008964061803488117,0.04173681295319774,0.053173130771630314,0.05170482745243459,0.019671114560183122,0.024125138740188644,0.07067678705918118,0.055094193384739906,0.07532557528187263,0.06990393220629097,0.05164382867127171,0.02685617741842545,0.11202709975271796,0.06272049904254615,0.024003588901207188,0.008241327560806382,0.12421348385781306,0.09556136570474363,0.1268680796399112,-0.010979867576348962,0.01874871986126007,-0.1238343465028813,0.1092001842333112,0.044923011308699905,0.009239209309523173,0.091477144054797,0.0887125302584196,-0.001922778525837397,-0.0015940781485281176,-0.001081241274370276,-0.013246397704814013,0.01125816450515183,-0.07693265032503017,0.04473875743006682,-0.04306111570774221,0.009262765881873487,-0.09797672092782442,0.10273607172223068,0.0007272569546329977,0.13626288055961563,0.0013922489683858288,0.03490373844678739,0.045886593604442055,0.008855636081542205,1.0,0.10513865034975403,0.0323705270667714,0.1761810396900787,0.0954427923944518,-0.0008721850137941603,0.0007466758177352351,-0.02459213017931061,-0.06633498651317361,0.056635095875928396,0.23764288383982374,0.009345492111891897,0.048683309259674824,-0.0009200343495312427,0.049766151783356624,0.2913647048005642,0.037444946325935397,0.016893349315998354
유동자산증가율,0.0010557020629333143,0.012800849545213721,0.015215481556621906,0.0025598678688135775,0.006507661523317855,-0.0005120286368351536,0.0044035005731916654,0.012663395974897294,0.0063621108225952565,0.0045522295949911385,0.022606130275898684,0.013503201944529992,0.010532357861330593,0.005315673990700584,0.0025979711691487242,0.013418068669615653,0.025006079853940048,0.00347483363821558,0.0018119703925447777,0.0005355749143195609,0.0028254813707682003,0.022313182861121193,0.006453548454273615,0.004785645826385156,0.008837472362274503,0.021658310432451176,0.016101077676692905,0.023048431147478378,0.00915838558146059,-0.0007290712215789736,-0.0067601471360540025,0.011989526096118733,0.013810126857382834,0.0014867200649137371,0.01471766983361202,0.014272880744271743,-0.00030911004177151477,-0.00025629170540880875,-0.00017378279973076467,-0.0023253122345380196,0.00751073145900272,-0.012377587731833622,0.004569069411889093,-0.004492197894682214,-0.00231222034573308,0.009984829970553036,0.0017591036734996494,0.00011661076396489988,0.01922160449941862,0.00021939186869837334,0.009670079584351036,0.0075093343288397535,0.0015833471196675436,0.10513865034975403,1.0,0.0035603522442783845,0.02792081466162559,0.0011182344364167702,-0.0001581451946072794,4.9634648032994575e-05,0.022147006626956543,0.014877446947638815,0.0352654007540223,0.035074495213422284,0.010110271699367993,0.011878590100094778,0.0006444038145763363,0.005144390730116087,0.046453949813321446,0.008554445189019414,0.014743107211810559
유형자산증가율,-0.013216580751228276,-0.0005546917267654072,-0.005335959478206444,-0.010007240055889854,0.006597168327097792,0.012137741217985935,-0.0051610518801303955,-0.003400906352420835,-0.004077365650516302,-0.0016943251298059741,-0.004206413969170209,-0.0023842422661937185,0.001672253567544067,-0.0004291884599541851,0.0003939541489771123,0.0033612070264742427,0.008639533018492667,-0.005149248172925434,-0.005745424449069896,-0.006257145228129704,-0.008255000182415503,0.008016534033116585,-0.004063551654711882,-0.0022130936302470856,0.0019809211851661134,0.006774253805733846,0.007031317085956424,0.006480619907646851,-0.0013894417764975422,-0.0026580351889268516,0.004743518882708323,-0.0028813962760985998,0.004079509959827496,0.0009532832035429152,0.009437235343617754,0.009152023202039922,-0.00019462631763276123,-0.0001616335523548447,-0.00010899080776099352,5.697497099745716e-05,0.02018464821328033,-0.007936729802929386,0.006724777189918539,-0.006185031119255701,0.014543010034852408,0.010013944028100779,-0.02614297141069325,0.00010715044172794006,0.011472263506829661,0.00024683101491707163,0.015554044114582359,0.061140420364934375,0.00555494001847737,0.0323705270667714,0.0035603522442783845,1.0,0.0663884788444829,-0.005890579148628052,-5.2432806526172564e-05,2.7310921983225458e-06,-0.005214093784137059,0.023118107223375033,0.06969816976102415,0.02973438681574787,0.07120601006040018,0.016950641275882604,-0.00047643740060620106,0.017145215108959506,0.031473688578647914,-0.00779241941407765,0.07956217853217687
자기자본증가율,-0.0011199389256995069,0.002972907045294404,-0.0012775673112673028,-0.0025856576211351627,0.008758065119136968,0.0035385776001601,0.010963453826647488,0.0031354096236743956,-0.009410312817288687,-0.0028723319408952034,0.027214648680523795,0.007229275310816208,0.0019187938004944604,-0.00490361754035738,-0.0033115220761187093,0.007442342787380851,-0.0007367354699705866,0.011844731880791973,0.008721508871929627,0.003318932946736947,-0.00026073921500719256,0.05010177723692188,0.017549480106944987,-0.0014583020741476861,0.0030679459233689007,0.059283810994273475,0.04531160566439641,0.06019892836856192,-0.012141784462039737,0.02498185522695088,0.001206624447277908,-0.019367496056740405,-0.0032082338729011615,0.0035953511151393916,0.035595627099671484,0.03451988677813954,-0.0007482500851764939,-0.0006204901713319321,-0.00042052671141073534,-0.0035432889383002998,0.01722588882561225,-0.029936032264985195,0.01857182651287622,-0.02068588284047087,0.05599072023369063,0.00884287141967986,-0.04227319578730474,0.0003976859374882582,0.07728018606912863,0.0007851544425118436,0.07797804421632192,0.16578928797287765,0.021211665627260304,0.1761810396900787,0.02792081466162559,0.0663884788444829,1.0,0.02180220943560446,-0.0002867256718342086,0.00022324642532528768,0.0402631688018544,0.0035057733473378883,0.06759681303125814,0.10226779269647844,0.027642397037339856,0.08320542906933952,0.001074482790640768,0.015207167294066634,0.0473037848798391,-0.011909075259499127,0.03639362760515482
총자산회전율,0.08517256258068288,-0.04544139938414564,-0.061315993018093415,-0.06734830287513957,-0.0070889698481438465,-0.04867333234631942,0.08034279878791929,-0.02500134646897715,-0.04086817975323254,-0.043277701141547824,-0.03354924124609125,0.007519789552838766,-0.05531876707782391,-0.08643582712099966,-0.11489563172477346,-0.013418083439254916,-0.056803437902355834,0.22827247737235634,0.25134507019053626,0.09405656432958724,0.014294051748830427,0.04411637145334815,0.0051462381356080795,-0.0011612825524526468,-0.04436718385895878,0.04506067203197094,0.036127120944482935,0.04576557521107057,-0.033887819938361645,0.07429234578239331,0.08590425014187344,-0.14191426847279343,-0.11205368697851967,0.019884477045969448,0.19689011938464282,0.1909396701135456,-0.004090553156081239,-0.0034284072760666557,-0.0022398174740799743,-0.031622714600081814,0.0037822832963747455,-0.16558548498917672,0.015421778657731047,-0.009571421949179162,0.11463613820124864,0.0794267403419423,-0.1455690180041178,0.00109362358849949,0.08457630391550984,0.000977999613525601,0.004621947836818889,0.0008830477503222455,0.0001568337870649493,0.0954427923944518,0.0011182344364167702,-0.005890579148628052,0.02180220943560446,1.0,-0.0007712448064982281,-0.0028197147642667494,-0.06189841885426532,-0.13526801439970484,-0.0008208574488299515,0.14832699239653557,-0.013824843715715197,0.012952867966229992,-0.0009195181639145314,0.023425661852911665,0.1091181836932785,-0.09841629279024622,-0.01372041680198832
자기자본회전율,-0.0007523182939794236,-0.00040795554953096077,5.107185734157778e-05,-0.0010645756591846852,-0.0010529213612513288,-0.0010685481113485457,-0.0013007817456142357,-0.0010597662479304398,-0.0007819105171026979,-0.0005673759253457587,-0.000568879118698948,-0.001072273194257592,0.00015500787890240333,0.001227582481565227,0.0026618068384707443,-0.0008887335194469787,-0.00027894558928251943,-0.0010090552298506082,-0.0010074803580708436,-0.0006539506572985571,-0.0008287248542053461,-0.0009452517110325477,-0.0006928694336287305,-0.0007193917207184694,-0.0008009946786081263,-0.0008265749786763945,-0.000929262616633255,-0.0007726497047500902,-0.000662918333594975,-8.504334503331886e-05,-0.0045403183807689925,0.003727402275071943,0.001683454257341653,0.00011156004882792287,0.0011039411084193132,0.001070576701311499,0.4891231507240115,0.05417919158686238,0.8466909666074861,-0.0001800605582896766,-0.00011425833627395777,-0.0009284122321750845,-0.00047210896540721603,0.0004891204675770803,7.457255837870717e-05,-0.00419859763805478,0.003471364921773493,-0.00841419606360246,-0.0007319152201269162,-1.7762019824598144e-05,-5.142483436286236e-06,-3.771465733392587e-05,-1.956311288828786e-05,-0.0008721850137941603,-0.0001581451946072794,-5.2432806526172564e-05,-0.0002867256718342086,-0.0007712448064982281,1.0,0.5839638348244399,0.014402015968387288,0.011489403577663204,-0.00012070758114107785,-0.0026957705215210235,-0.00010723748843759933,-0.00017695314146201188,-4.194526294744739e-05,-0.0005893035567362751,-0.0024164745466203333,-0.0012370930295988616,-0.00012196081639647206
순운전자본회전율,-0.0007931817524218166,0.00015085248616371192,0.000532874011910936,-0.00031730474706363374,-0.00047572408688946433,-0.0010172167948978785,0.00035525649757797045,-0.00015675709905901242,-0.00021251549754616763,-7.050961310650197e-05,-0.00039320095196813227,-0.00011272722174348427,0.0003864037788435672,0.0014128258975172029,0.0025172517401744992,-0.0006513409549879615,-0.0011737600490414396,-0.0017934303732322356,-0.0016350115461761284,-0.0008507821708706439,-0.0002821644503509996,-0.0003034052424474353,-0.00032394053692799625,-0.0006045755703448838,-0.0006132038977264656,-0.00017511137061468555,-0.00016429910798714962,-0.00015471681285213724,-0.00011519058027998991,-5.3041231638551896e-05,-0.0040677221722325765,0.003409925755593539,0.0011719620265435585,4.025621339203077e-05,0.0003982262422089067,0.0003861910947558309,0.35530925242874134,0.001016686182661701,0.677436305310095,-6.724034521027034e-05,-8.945293465071549e-05,-0.0003349106502747116,-0.00013872632813165204,0.0001767785982536537,-0.000339498977332512,-0.004165757604621266,0.003872914258166093,-4.705712461925391e-06,-0.00010853859283837337,0.25199892554549125,-1.5090926861816548e-05,2.030520967169152e-05,2.6094062221935e-06,0.0007466758177352351,4.9634648032994575e-05,2.7310921983225458e-06,0.00022324642532528768,-0.0028197147642667494,0.5839638348244399,1.0,0.004220767114597943,0.007404322587024846,-4.930301560237423e-05,0.00175216470803463,3.809775967120533e-05,6.539490245594346e-05,-1.0007746601055416e-05,0.00027945661328570307,0.0010555431295495956,0.00033000455334829005,3.080510042371179e-05
유형자산회전율,-0.05703013225360635,0.008760236977446002,-0.0062871697367162605,-0.049751965391881335,0.027282757874776565,0.08282572070178038,-0.040762780826014144,-0.020140981166253277,-0.004517050613651602,0.0010874537814606388,-0.014707079274177831,-0.03659488172317512,0.030353025743473608,0.04584963225024278,0.08355804372861354,0.005803780074878594,0.03507198376941773,-0.042247627537211736,-0.04309110193867256,-0.029507377116374044,-0.04108128095916522,-0.023634784835809584,-0.019557065075137454,-0.003166681188505761,0.02405960751939435,-0.0306622886593698,-0.01851865975181241,-0.03243767790393411,0.0007654290519753299,-0.10955328466698781,0.0016312158361511612,0.10990627028073575,0.0790415643526571,0.0040067520206772895,0.03966905377965655,0.03846509497918018,0.013617449227102642,0.003050720611731445,0.02106339757076499,0.021125163851556758,0.10982058535311438,-0.03334849496736699,-0.037034330946816546,0.03232997254374578,-0.12287548803325501,0.02655980068316689,0.0779656036249318,0.0005690469108595066,-0.0476454015220255,-0.004462632110852927,0.017727603257836618,0.019529527575430087,0.0016013717497513173,-0.02459213017931061,0.022147006626956543,-0.005214093784137059,0.0402631688018544,-0.06189841885426532,0.014402015968387288,0.004220767114597943,1.0,0.26624273770854984,0.032843917682487955,-0.09298350732812478,0.014536032105871342,0.011677157485388228,-0.0019917063996184137,-0.010583129927848527,-0.08061635168106832,0.12470495039213553,0.018770799764995183
매출채권회전율,-0.07963676997992708,-0.024807618190484562,-0.01491775542531883,-0.024985396481174562,-0.037901430654349255,0.025792771383247405,-0.11328576970042373,-0.05258125269065259,-0.009172272321473749,-0.009333907330625774,-0.022231913448707088,-0.0776313976382813,-0.0004074155942425992,0.029998913050281323,0.06300438394219045,-0.030849410127355176,0.01300877804888747,-0.09476417021183904,-0.09903491417521827,-0.05048835183369496,-0.03470411552456504,-0.07220803065174734,-0.04379734308762855,-0.030311876075146675,-0.0031259166259294223,-0.0734529458626329,-0.0585073933521424,-0.07473196706741067,-0.0031136836100327785,-0.09924584213604809,-0.02210912732042004,0.11050223550056877,0.05150507494788596,0.007517234351143414,0.07441458771529809,0.07215967484481775,0.006597475041836094,0.0008304696119379847,0.011258679788492595,0.009938528891126225,0.10044846135796986,-0.06256502076212332,-0.03165684635721673,0.023072050332784658,-0.11491675914802066,-0.022232512005443916,0.10673750650351162,0.0007405058684253423,-0.080553962450467,0.0031915066458443916,0.008216688853311761,0.002350242924177402,0.0018127107472964722,-0.06633498651317361,0.014877446947638815,0.023118107223375033,0.0035057733473378883,-0.13526801439970484,0.011489403577663204,0.007404322587024846,0.26624273770854984,1.0,-0.02003633423838867,-0.15854265738888115,0.03217809329090579,-0.0018532651419362971,-0.0004531151794776284,-0.029690506155892426,-0.13213084323810276,0.08036457745817029,0.02895359184973194
DSRI,-0.013257095643387454,-0.000131471605201804,-0.003438808563519267,-0.0067564952717194355,0.0050625909107929225,0.017033555409152502,-0.010849932069400863,-0.00309496212580257,-0.003341055215693005,-0.000505242745795745,-0.003943108696532742,-0.002076948902475276,0.0012816564466120158,-0.0003553603935160938,-0.0004449251035677125,0.0028915567607519037,0.007407152976133692,-0.007310125444544157,-0.009263190836569344,-0.006250569836022415,-0.003147567593001422,0.016091873335409363,-0.007458095667950811,-0.006213570670266104,0.0025126670842573777,0.015179420493790879,0.010916044239350622,0.015260538237778329,0.0005053757133659663,-0.0035275806577038547,0.008193210034300222,-0.006429118442249645,0.003620955647349472,0.0019494022709699308,0.019298068345537826,0.018714838468461725,-0.0004018785127566525,-0.00033408226048446216,-0.00022451561962504322,-0.0028725045946605206,0.022091779412956418,-0.016229712584838234,0.012303409292097391,-0.011044250005188704,0.008770819280213341,0.01972031778675063,-0.028839526039586397,0.00019275303483740067,0.021059401611398732,0.00035119171442233904,0.03437669921545443,0.03832097481122214,0.005804752213268988,0.056635095875928396,0.0352654007540223,0.06969816976102415,0.06759681303125814,-0.0008208574488299515,-0.00012070758114107785,-4.930301560237423e-05,0.032843917682487955,-0.02003633423838867,1.0,0.05213053064735119,0.04688922416874701,0.03722721144038289,0.008627180279112712,0.0413214400794936,0.05395043689746354,0.001413484487033214,0.1820050379404311
GMI,0.13351636910781048,0.09323465744517713,0.08153741715459262,0.080795300378118,0.09239161384776129,0.00704384386821959,0.167110666607769,0.139116607843864,0.03729507372398554,0.028274631026832493,0.06780036834084015,0.19478233746547877,0.045254850960526276,-0.0068195499219736,-0.05752892220351467,0.08744317878743448,0.031192085177630818,0.1762231385073759,0.1655602694507632,0.13288040208866142,0.10020466730607942,0.20148703879252633,0.09360914838945844,0.07386029412662491,0.04077502983520278,0.19525124684476275,0.16054963822181217,0.1977367490820013,0.04788550872461269,0.18661805946534601,0.04194105376190363,-0.2018339020874139,-0.024385527707123655,0.02612310304126524,0.25864314116342313,0.2508263872938699,-0.005444707938346816,-0.004513872919206798,-0.0030618259059319248,-0.041170756602979384,0.017187961313250878,-0.21751989217404782,0.08408876470555708,-0.07591765159394093,0.23122509170166508,0.13892445771403333,-0.3005177228383772,0.0018003895851724553,0.1929779370991659,0.003783228228593599,1.3178367504285474e-05,0.021579152990207788,0.005389278636815588,0.23764288383982374,0.035074495213422284,0.02973438681574787,0.10226779269647844,0.14832699239653557,-0.0026957705215210235,0.00175216470803463,-0.09298350732812478,-0.15854265738888115,0.05213053064735119,1.0,0.028149637898881887,0.03917977190082231,0.0215957873686011,0.2239213542377067,0.5373309394464051,-0.11027140641849122,0.0347918449597152
AQI,-0.013487697524611663,-0.005511904085574355,-0.0018925931098847319,0.0035237040059166707,-0.010069592548018876,-0.005444591040237424,-0.011430821700635611,-0.006243604797910811,0.003108883713858857,-0.0035014618007127556,-0.0019193761230622576,-0.009122410827178368,-0.0042612318819230405,0.00024257706999559356,0.0031096349452543,-0.007623642369481171,-0.005178695192246074,-0.012511739751895793,-0.012562993769917387,-0.011223372022782523,-0.0033465305922154775,-0.004552491613932083,-0.006431472792792683,-0.007246516795180302,-0.0037420373194183166,-0.0030360661710269127,-0.005414077730323595,-0.0022580173728094575,0.006793112476944446,-0.0006479208560311348,0.00994244496804595,-0.009482157147192628,-0.0007596494301770801,0.0010975995096364705,0.010864050452027482,0.010535713654834598,-0.00022498072500797155,-0.00018760285954226366,-0.00012475182997003103,-0.000739250147583162,0.016834080627883885,-0.009136658932098625,0.004070250136112658,-0.0034218438817908508,0.009304815175993984,0.01303945636970146,-0.020406801936420787,9.383708840744359e-05,0.004771651837010819,0.00018335939810338968,0.014403928542825633,0.008841290891905084,0.0026807251889642615,0.009345492111891897,0.010110271699367993,0.07120601006040018,0.027642397037339856,-0.013824843715715197,-0.00010723748843759933,3.809775967120533e-05,0.014536032105871342,0.03217809329090579,0.04688922416874701,0.028149637898881887,1.0,0.016018991823975155,0.0005518783942654041,0.011476875481175475,0.020009741584800674,-0.009690005332087932,0.990750139469608
SGI,0.009093805810937666,0.007900311723636646,0.0054875177469750624,0.005906453061897568,0.010159377804785255,0.004665579183368557,0.015646250573357633,0.009587386368041153,0.00256888731151515,0.006351467291043602,0.004273519654096058,0.010984315853705424,0.005492107110486355,-0.00041544753852976375,-0.0038670323940332403,0.009867207453234937,0.0045436881020428175,0.015472089376864638,0.015464012392869859,0.0077039917093125266,0.005814884031275889,0.01848521165755861,0.006223545231108214,0.00526740446435754,0.0034215788925581556,0.017287046708518137,0.013613127935012476,0.017869392614123274,0.002955652971950807,0.015818243993081058,0.0038337810180134897,-0.01677090008984218,-0.00034453958385715304,0.002214520092494053,0.021926067511752464,0.021263413877325697,-0.000460436216161104,-0.00038174659893288183,-0.00025888307275191306,-0.002805268781694974,0.016070132704566933,-0.018439907584460312,0.005510797615316511,-0.004839018092620004,0.020742748121613877,0.013319378697063684,-0.02683621473261328,0.00017640450114420986,0.018711535431183982,0.00032853357731466184,0.9987661731968045,0.151182211803732,0.015071975885334715,0.048683309259674824,0.011878590100094778,0.016950641275882604,0.08320542906933952,0.012952867966229992,-0.00017695314146201188,6.539490245594346e-05,0.011677157485388228,-0.0018532651419362971,0.03722721144038289,0.03917977190082231,0.016018991823975155,1.0,0.000910839476995877,0.008022053891243407,0.05065008205918696,-0.01096104078205243,0.020827138441937634
DEPI,9.078617719280449e-05,0.004268015631523102,0.0044999941569559025,-0.0013356671227562344,0.0027639774176985857,0.0006995172772635183,0.0002816605561024039,0.0073171331642255585,0.0026442947212861646,0.0016167551750292672,0.0007172505088084484,0.007841724828941183,0.001251082241778364,-0.0010111186980453594,-0.0017130085780977641,0.0026867087967681457,-0.00011883731434977775,0.0031793320353060905,0.002575890007694151,0.0017126205078160962,-0.0006089605750162818,0.009013486482898769,0.0041007009527537245,0.0030144454530552736,0.002830908347996938,0.008187752922180278,0.0010392750693424349,0.009713721195930655,-0.00038586505543749037,0.0026177966039054915,0.0028303981640159454,-0.004811279944201106,-0.0013066120522643486,0.0003660478849035702,0.0036237893363422484,0.003514271636121179,-7.63316371865177e-05,-6.328599480123869e-05,-4.291877582427766e-05,-0.0005789393996917961,0.005065959542174334,-0.0030476193085378104,0.007907466049709506,-0.0072960586344929905,0.0049507729881786535,0.005116283060923921,-0.00788817715781616,2.5627209643228542e-05,0.004733078759272801,0.0001752278406961755,0.0003628433079064572,0.000793011682904976,0.00012379502968350438,-0.0009200343495312427,0.0006444038145763363,-0.00047643740060620106,0.001074482790640768,-0.0009195181639145314,-4.194526294744739e-05,-1.0007746601055416e-05,-0.0019917063996184137,-0.0004531151794776284,0.008627180279112712,0.0215957873686011,0.0005518783942654041,0.000910839476995877,1.0,0.004368653753807846,0.004248078045617974,0.0001076817191606768,0.0017162637329025626
SGAI,0.023155339266560205,0.022844917386525238,0.022886100952992008,0.014177238505963302,0.01753475162474422,7.848024958864846e-05,0.030420611612350146,0.03650039878629084,0.0065356575737738586,0.007701730151919528,0.012655699810354751,0.05270502082557116,0.00902845449927598,-0.001433751864743737,-0.01137424146873626,0.017519035561052873,0.010925897906442637,0.030869581317263122,0.028461164641686083,0.028520105609246928,0.01927685443634728,0.03571461545765368,0.018175502121157792,0.012585511874755788,0.007389240174911001,0.03573562073670645,0.026586008048623547,0.036946187146391425,0.008772354831007502,0.033095429819321946,0.009764274040911456,-0.04016337524056227,-0.002650760769198198,0.005606890317168183,0.055512724123867645,0.053835010803546295,-0.0011682981343852604,-0.0009686490208433286,-0.0006568531765490959,-0.008641529403737457,0.009321684396174632,-0.04668641437656514,0.04049598210762182,-0.03564877617283875,0.039870638496980935,0.02487780586682086,-0.06026766930163474,0.00037629436271763614,0.03445031105474127,0.0008130548833143786,-0.00038510463275628405,-4.125866063275707e-05,0.0004235406616910224,0.049766151783356624,0.005144390730116087,0.017145215108959506,0.015207167294066634,0.023425661852911665,-0.0005893035567362751,0.00027945661328570307,-0.010583129927848527,-0.029690506155892426,0.0413214400794936,0.2239213542377067,0.011476875481175475,0.008022053891243407,0.004368653753807846,1.0,0.37148486167341366,-0.021417435206112608,0.01691099016025505
