,자산,비유동자산,유형자산,유동자산,재고자산,매출채권,자본,자본금,자본잉여금,기타포괄손익누계액,이익잉여금,부채,비유동부채,장기차입금,유동부채,단기차입금,매출액,매출원가,판매비와관리비,감가상각비,영업이익,영업외수익,영업외비용,이자보상배율,법인세비용차감전손익,법인세비용,당기순이익,기초자본금,영업활동으로 인한 현금흐름,투자활동으로 인한 현금흐름,재무활동으로 인한 현금흐름,종업원,차입금,이자비용,매출총이익률,영업이익률,순이익률,부채비율,유동부채비율,비유동부채비율,유동비율,금융비용부담률,자본유보율,자본잠식률,ROE,ROA,ROIC,매출액증가율,영업이익증가율,순이익증가율,총자산증가율,유동자산증가율,유형자산증가율,자기자본증가율,총자산회전율,자기자본회전율,순운전자본회전율,유형자산회전율,매출채권회전율,부채 대비 영업활동으로 인한 현금흐름,부채 대비 투자활동으로 인한 현금흐름,부채 대비 재무활동으로 인한 현금흐름,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,Beneish M-Score
영업이익증가율,-0.0007177194973404747,-0.0008130013346094892,-0.0008193659420097831,-0.0005416645557651328,0.00026019602718629464,-0.000821711321963493,-0.0008620316868851728,-0.0010777905626168191,-0.0006814704561718167,-0.0006825454744080804,-0.0009574998128454527,-0.0005897114534526781,-0.0006662186321500676,-0.00033834959811256837,-0.0005432105903990005,-0.0005715440538489048,-0.0007169019221517168,-0.0006897560143196651,-0.0007636361106781699,-0.0008136591980568322,-3.559069744193639e-05,-0.0006565346552828666,-0.000657482620905183,0.03231412615825429,2.6004499451111586e-05,-0.0003088109827738703,7.481151239937789e-05,-0.0009408797963608723,-0.0006909955691360203,0.0006656722289362313,0.00010541731550310794,-0.0007696535071078272,-0.00044493725857941007,-0.001070910310964746,0.0004892672683977842,0.004832393652161548,0.0046870172349591285,-0.0001007822213276578,-8.368269342677028e-05,-5.6463302478305056e-05,-0.0005238551453199477,-0.004066914889750081,0.0010869756533961011,-0.0009017271697545154,6.178779417134053e-05,0.010695724166445843,0.00010487769933207683,0.1504379817352827,1.0,0.05500743665430789,0.04508498182352771,0.007622336998611284,0.061021456830985484,0.16524861722311668,0.0010035853502804607,-3.4532955669376026e-05,-2.9230141159778778e-05,0.01959821912852004,0.002582221736453397,0.008039035383384612,0.0026637172727183005,-0.0066470464323559585,0.038285251471781634,0.021682688487916244,0.008855153976922861,0.15089070960795353,0.0007984714069346517,1.447275187441478e-05,0.010045459471685274,-0.0008253768859690792,0.013918223089042512
순이익증가율,-0.00044997360464304553,-0.00044089468435255254,-0.0004001324179513299,-0.00047632399034838903,-0.00039025336071599225,-0.0005332057867510276,-0.0004577951189011584,-0.0007075683935216992,-0.0004762935225530907,0.00012733107686513666,-0.00042634372904312045,-0.0004210611410257248,-0.00042439885801823864,-0.0004730341000500768,-0.000438776332913171,-0.00043148547665546234,-0.0004612866666047971,-0.0004426786089775182,-0.0003994810958072744,-0.00029131073340726626,-0.00031751035214261044,-0.00025380208539034743,-0.0005535854213610073,0.0015941421708497658,-7.722879152257621e-05,-0.0002698103745763555,4.598597683134535e-05,-0.0005357353012794543,-0.0002579539044279767,0.0004690877828100752,-0.0005423493342536813,-0.00037837483279641517,-0.0003496701811078484,-0.0004692665642194673,0.00019249360766561584,0.0019012947649741207,0.0018440990606658195,-4.003308317875154e-05,-3.3187440928394944e-05,-2.251501554015831e-05,-0.0002607900569345326,-0.0016001183772457346,-0.00014598636210358523,4.9790979870382434e-05,1.9790741154318394e-05,0.0037377731633765213,3.6328062660559774e-05,0.014820030588127526,0.05500743665430789,1.0,0.009084296478541254,0.0017084278179847155,0.005567117107997046,0.021332689851177023,0.00023288115145344738,-1.805257491491254e-05,-2.0297556931889155e-05,0.0016600223253184193,0.001920421811406247,0.001749891777646923,0.0019084449028627694,-0.0023733162956335934,0.005831075650041855,0.005381391025016902,0.0026961771954593376,0.015093853527820266,0.00012594103324454185,0.00044015818618215537,0.0026676101487860984,-0.00016862102938414292,0.0034462203174591686
총자산증가율,0.008845796635497597,0.007351526152423594,0.005634012403766258,0.012209168004840936,0.010902628645266263,0.01410324312992738,0.008948137100624766,-0.004255004985073979,0.010149584103050915,0.010001865664153026,0.0037003441513382305,0.008013168684792111,0.006003099406662984,0.016663054631812387,0.011711130411217687,0.014564344261855546,0.009144137550840016,0.009043525105563869,0.003438762684011001,0.0009977481578702,0.013907882863980526,0.014845743597865684,0.006818527461306742,0.010506090030468483,0.020196566074209648,0.013635844998377748,0.021870105504194846,-0.006549574643659142,0.0044735384282537025,-0.02124623788519151,0.05312495748046067,0.0021411174613191093,0.005434241982133497,0.0028566097636369045,0.008999593257950394,0.08889299821749966,0.08621878679462147,-0.0018729576822211131,-0.001552781988558647,-0.001053214159934224,-0.013016930922456383,-0.07481188166475587,0.04413540144956078,-0.04330295336318884,0.0007117931182288211,0.13243480341815458,0.0013875972219424143,0.03510665192667862,0.04508498182352771,0.009084296478541254,1.0,0.10907594552772029,0.03103208100186705,0.18014140933735084,0.09292646888290633,-0.0008508831094570255,2.042757491291817e-05,-0.024229787953960722,-0.06477048856222307,0.007106985167189267,-0.09396510311064021,0.10086818247571534,0.05424620299049612,0.22905248625594393,0.008842298623514306,0.04836744217034617,-0.0009566276372068814,0.0488059420596749,0.28580266847646496,0.03741320443966982,0.01607392135246315
유동자산증가율,0.0015767864791820972,0.0016449310993979856,0.0008684325714522222,0.001520210900284467,0.0009286971960779931,0.0012998184449066806,0.0014380062154254467,0.0006163107712445326,0.0011336734420271208,0.0031468215074309225,0.0005526209880143967,0.0016051315871172815,0.0013061207391220856,0.002237903458050918,0.0021012994265076027,0.003911914409662911,0.0008277730261095548,0.0008938711327466899,-0.0004686749079131602,-0.0003655627848149974,0.0022172882074302557,0.0021008198121515408,0.001114138725854344,0.0075545448718016385,0.003196412145466318,0.0020292076585390257,0.003242660658484098,0.0006732076701133246,0.00037798861244147514,-0.001516138428618996,0.005366649351427358,-0.0007881896767315288,0.001264213022027101,0.0012308344653913076,0.0014642965226947943,0.0144612263627442,0.014026189226215303,-0.00030442440807080764,-0.0002524084052177806,-0.00017114606036210705,-0.002306025518101052,-0.012170459872918513,0.00480209885167253,-0.004907614953349601,0.0001160887459994915,0.019187660396597497,0.0002210771992850913,0.009926079870699642,0.007622336998611284,0.0017084278179847155,0.10907594552772029,1.0,0.0035851073792711615,0.02904125553726538,0.0015027160636464669,-0.00015481204390648134,-6.641393642779082e-05,0.022229643135646977,0.015045021844794176,-0.0028624572712234032,0.009660222238855688,0.0024163729641843486,0.03528821337077978,0.03507528114506904,0.010133665421806565,0.01214540546083597,0.000645909842252762,0.005280909837036622,0.046969566565779004,0.008900738823924314,0.014769396424769952
유형자산증가율,-0.001997321353488235,-0.0022920377472970778,-0.002555644839994983,-0.0015794015966581053,-0.00046987207671542837,-0.002658298010243576,-0.002379420917684784,-0.003141234321709668,-0.0024886167853760115,-0.001656766318958638,-0.002188751847134668,-0.001639364713083837,-0.0017249813489825943,-0.0015022246884032365,-0.0016832479849782141,-0.0008295714595734204,-0.002322519138860478,-0.00217958970881574,-0.002347004258859141,-0.002159205223719875,-0.0014155964294004944,-0.0021363944497717036,-0.0019330703369958714,0.020336698676352887,-0.0013623456999364736,-0.0014719629947507176,-0.0013233203069499125,-0.002240258483775336,-0.001986720984758906,0.002157269225589707,-0.0010082441748569195,-0.0023633719601284966,-0.0010308233320522062,-0.0015459148055433601,0.0008890949673290079,0.00878080581139228,0.008516647841502075,-0.00018121962188430242,-0.00015052098664551604,-0.00010144816350132108,0.0001430544545574885,-0.0073898565127705745,0.006739434950405938,-0.006175123652108655,0.00010364521832201907,0.011021979005800554,0.0002395338219988179,0.015573271157164167,0.061021456830985484,0.005567117107997046,0.03103208100186705,0.0035851073792711615,1.0,0.06639323268205771,-0.005530151935014209,-4.385263249890813e-05,-4.449897056653338e-05,-0.0048584486231590005,0.023715405111223217,0.013365789347881364,0.009838845480723179,-0.024807485017482703,0.06985415802394093,0.0291308050110783,0.07129541596905355,0.016978827603006,-0.0004631496135984027,0.01716845531477246,0.03086688746748635,-0.007344788418311473,0.07967029377310977
자기자본증가율,-0.0026647950581259157,-0.0029048562959014096,-0.0032650054059391617,-0.0022029120288832595,-0.0020115579095592332,-0.0021289273013976205,-0.0025259888936203898,-0.006957589611203121,-0.002741383563531739,0.003328545333217358,-0.0032137879464115026,-0.002677019254335856,-0.00329325266690437,-0.00230042530394565,-0.0022792628034623945,-0.002785962360271026,-0.0021871878846494077,-0.001986351157958469,-0.0035991171978885747,-0.0033588568696424877,0.0015772927903208677,2.7329166839480005e-05,-0.0031776280136476954,0.017443876178932175,0.004431533997576845,0.0014530982362627146,0.005368057086963558,-0.006804330413341199,-0.00015242511052327256,0.0020050017056500854,-0.004029900741760444,-0.0030883982077576726,-0.0027833100690494708,-0.002863749360461077,0.003486576533390308,0.03443665190868755,0.03340070521470078,-0.0007255492853559213,-0.000601673100092773,-0.00040775672076548777,-0.003412551267143735,-0.02898167056475323,0.01875581994162855,-0.02094552932868456,0.0003936242056333263,0.07627906220870836,0.0007812872864281174,0.07807693598972192,0.16524861722311668,0.021332689851177023,0.18014140933735084,0.02904125553726538,0.06639323268205771,1.0,0.022584108554382743,-0.000271856397073204,-0.00010815250981238705,0.04071604853042469,0.004535891569184723,0.053291009357258765,0.008235498264694616,-0.039371882792186653,0.06772915739814811,0.10123384568809946,0.02774170799901999,0.08334202137419797,0.0010901280994125753,0.015451782924086,0.047104063595519906,-0.010689201019993027,0.036509449089660556
총자산회전율,-0.015020233734064624,-0.017388716840719198,-0.016220385471453776,-0.010822834811118585,-0.013991303458088212,-0.00107905431453032,-0.015635427742806938,-0.022694473069195902,-0.020626013338906457,-0.013523995004524409,-0.012387307011961987,-0.01377755578291948,-0.01929032483990247,-0.03713331503330901,-0.010586751000507098,-0.014537337566712492,0.009900185707096866,0.013517275407092081,-0.005047059505499778,-0.009603553084916915,-0.006800891394825497,-0.005968719178301579,-0.007407124082470467,0.004491791448017973,-0.005784126490620313,-0.007560513324831053,-0.005752558225023421,-0.018147196887626865,-0.003543290150536778,0.018485808875706163,-0.042096697215186864,0.0004709195014274499,-0.01567030823343312,-0.014799235225353279,0.019540833410423994,0.19302848258915048,0.18722145933317158,-0.004019120168964923,-0.0033690193367616863,-0.002199921744402403,-0.031249713532836013,-0.16245185371182957,0.014795702013102565,-0.008870108954313637,0.001077670933970851,0.08350526134572242,0.0009697147915553821,0.004824183530788108,0.0010035853502804607,0.00023288115145344738,0.09292646888290633,0.0015027160636464669,-0.005530151935014209,0.022584108554382743,1.0,-0.0007264830154424358,-0.0026503246314106186,-0.06017744820877423,-0.1316981078085691,0.10763968454445384,0.0799421905664819,-0.1410881287666249,-0.00013329853244725456,0.1461678588208352,-0.013378693609664457,0.013227918467831045,-0.0008564407428966583,0.023702697991263347,0.10799028822623497,-0.09497119317241826,-0.013187465889665666
자기자본회전율,-0.0002255684194475356,-0.0001900586449684598,-0.0002616917252303546,-0.00029699136810711557,-0.0003177948115163941,-0.00033738374630839466,-0.00029785164187997194,-0.0004168933716708543,-0.0003000051755219926,-0.0001935704778354136,-0.0002851936053025379,-0.00016460073321317758,-5.762075305442068e-05,0.00046290523988254157,-0.00026281082150171695,-0.00021748739338183103,-0.00026428062705498924,-0.0002434814719290662,-0.00023986527066803317,-0.00021925257630189737,-0.00029490133634799956,-0.0002449238175484025,-0.0002462376643853383,-9.583848244237611e-05,-0.00028561324485520473,-0.000277656873404284,-0.0002821700289272145,-0.00032748731216167396,-0.00018601083529328825,-0.00022568640334285457,0.0010398440428485232,-0.00019293901144227122,-4.47688530409525e-06,-0.0002590931060294182,0.00010498404483223512,0.001036365521894774,0.0010051868520168992,0.48912377664915524,0.054180265821820735,0.846691065350626,-0.00017142815336837654,-0.0008721930566070998,-0.00046665891627304426,0.0004836306331722353,-0.008414565509012163,-0.0007232560933036232,-1.8492322395695205e-05,-2.7630115019015422e-06,-3.4532955669376026e-05,-1.805257491491254e-05,-0.0008508831094570255,-0.00015481204390648134,-4.385263249890813e-05,-0.000271856397073204,-0.0007264830154424358,1.0,0.5432509735137404,0.01442740751255382,0.011527087940571383,-7.876857507571593e-06,-0.003949547476572347,0.003332029538157111,-0.00010314811108053864,-0.0026223269437426733,-9.735676640156506e-05,-0.00017336519955771492,-4.057561422462406e-05,-0.0005840130908034672,-0.002366810774636757,-0.0011870138660055583,-0.0001098476097577047
순운전자본회전율,0.0031433164612547446,0.002999258685703295,0.0041464448653869765,0.0037753054841622533,0.004534141958150317,0.005920897129384553,0.001913126206331954,0.004071236391087271,0.008991757375516619,0.0007400986114547623,-0.0005728063163250403,0.0037920300585947246,0.004357209875322132,0.007581569072179211,0.004276375313135139,0.004604941136040412,0.003972073658330088,0.004225783565417924,0.002695007349374627,0.003337500408282413,0.0012344351700400607,0.0033877700052147696,0.005447345624939876,-0.0001859917025187098,-0.0003785103953471293,0.00033598832264586874,-0.0006519651579001152,0.003912422618089971,0.0024961671344503732,-0.002735314754527059,0.0007200915093574728,0.00045325211591744433,0.003165081880381231,0.004839467468704546,7.349419065655909e-05,0.0007256138921490224,0.0007037847930394832,0.33053266683519533,0.0009395776775257745,0.6302075810292237,-0.00013247748917768316,-0.0006106737677519287,-0.0002801392874623314,0.0003109132356666793,-2.4338441284136217e-06,-0.00014439840282766295,0.23442281557101222,-4.5879109196505874e-05,-2.9230141159778778e-05,-2.0297556931889155e-05,2.042757491291817e-05,-6.641393642779082e-05,-4.449897056653338e-05,-0.00010815250981238705,-0.0026503246314106186,0.5432509735137404,1.0,0.0037260090259655224,0.006500300002441589,-0.00020004662087365322,-0.0032635328998597713,0.0029535067786519756,-0.00014203518903979986,0.0018832326132613001,-1.8710639700347627e-05,5.76828851729212e-05,-1.1754220729464305e-05,0.00032030316314468794,0.001407938224102272,-1.5626820150429364e-05,-3.771479240006655e-05
유형자산회전율,-0.007652375797130068,-0.008454188621447412,-0.01125393105196788,-0.006672228190633219,0.001811362982429226,-0.012969007067553788,-0.010433335237135589,-0.00984147506736974,-0.009540918595413356,-0.006487868676071799,-0.01110208018897748,-0.00535235580848907,-0.002890746805845286,0.012922561891595135,-0.007721758193834019,-0.00363560444795561,-0.011216069302735172,-0.010480384038248337,-0.010067784938312426,-0.00942034185752491,-0.010904542494721163,-0.009240382065177456,-0.007519327140131107,0.11035033512550099,-0.011499048748421116,-0.00992950757995173,-0.011733148011885061,-0.008143659469990159,-0.01738367364802433,0.007442231808379243,0.030339508506346632,-0.010044198361506655,0.0004404555606854,-0.004843306917821108,0.0037342865947821856,0.03688357707107276,0.03576892208802657,0.01366366419131787,0.00309512257352836,0.021079498123791843,0.021469897861120083,-0.031027716327017812,-0.036677902357556844,0.031967469471676425,0.000553918862185271,-0.04672951989846343,-0.004489614494378856,0.017803304410543827,0.01959821912852004,0.0016600223253184193,-0.024229787953960722,0.022229643135646977,-0.0048584486231590005,0.04071604853042469,-0.06017744820877423,0.01442740751255382,0.0037260090259655224,1.0,0.2681217147987435,-0.12232310013329677,0.02658428736298542,0.07517114938668572,0.03353273395213236,-0.09039849897421252,0.01492921161861048,0.011801215310372128,-0.0019344929228234335,-0.010388096799066408,-0.07896181974948209,0.12501204714470593,0.019251420958371172
매출채권회전율,-0.01706462069345216,-0.016050308890511636,-0.016476732637218855,-0.019690869624483853,-0.01200376871215537,-0.027753566734245973,-0.02063208528228178,-0.018610613108937905,-0.019123422217841596,-0.011299086056502658,-0.021423074850758447,-0.013784998887212593,-0.010519129125959915,0.0022261654342465007,-0.017704456748869418,-0.013137923981318153,-0.022093516861151827,-0.020890322448620203,-0.018529237283965994,-0.015316514137709304,-0.02281782168671149,-0.01805957999426576,-0.016463231453372373,0.10146455455861421,-0.023077881124638204,-0.020433015463313272,-0.023396849414271902,-0.016117972403595384,-0.022802534752906965,0.011705215094694502,0.029753073814489515,-0.016662186026634884,-0.006619478625004548,-0.014123253826007738,0.006993215432604937,0.06906191629817562,0.06697836119302651,0.0066857493097541255,0.0009156645607289695,0.011288784732092905,0.010589241168171696,-0.05810427220782448,-0.03111175241228566,0.022620999158555012,0.0007110518306243785,-0.07895143124858199,0.003125854648403797,0.008364389473851215,0.002582221736453397,0.001920421811406247,-0.06477048856222307,0.015045021844794176,0.023715405111223217,0.004535891569184723,-0.1316981078085691,0.011527087940571383,0.006500300002441589,0.2681217147987435,1.0,-0.11714280690212625,-0.018493241096427658,0.10308967543395868,-0.018635214028359545,-0.1537875115091541,0.032850595508311556,-0.001595601217228468,-0.00034760587050708023,-0.02925284020151407,-0.1291726718958705,0.08234381070355284,0.029804797608049657
부채 대비 영업활동으로 인한 현금흐름,0.015523242526438124,0.016872869962541063,0.016771311242203598,0.014273784390500949,-0.0026557759789996673,0.018048980616913287,0.026947694840045947,0.023809930861574513,0.020311337538947014,0.007225759909121543,0.033019509364112395,0.00653016743554326,0.0043606643425485765,-0.014290547015151256,0.009037456084167093,-0.00697387057688317,0.019261291492271328,0.01463900020455833,0.022153732289913523,0.01949850916055765,0.04132199463105392,0.01668419300705136,0.011882421339518685,0.02209318684260822,0.0460457681853978,0.036723371523939924,0.049333633621173704,0.02254265560897929,0.06793232813287381,-0.02347187903711442,-0.10250316846697076,0.018708950597460854,-0.004732776838419608,0.006071402112477536,0.027540343640592786,0.2829484558690331,0.28342708469312056,-0.004646022229714471,-0.005026961141457549,-0.0007006123467626533,-0.059153713425959084,-0.2544537894776416,0.11038394207672955,-0.10126715826987587,-0.0015601787471238358,0.26761185304352064,-0.0003526566071355111,0.006523827791435659,0.008039035383384612,0.001749891777646923,0.007106985167189267,-0.0028624572712234032,0.013365789347881364,0.053291009357258765,0.10763968454445384,-7.876857507571593e-06,-0.00020004662087365322,-0.12232310013329677,-0.11714280690212625,1.0,-0.21134991580790513,-0.48413990643150384,0.00697981203333868,0.22373017615962157,0.008168398436492188,0.02012722398056005,0.004731474888905081,0.03920291999255261,0.15561791441104472,-0.6236382568239305,0.008988796231565954
부채 대비 투자활동으로 인한 현금흐름,0.009359729267002414,0.007080723565901065,0.006377555342841462,0.013494416619450599,0.020939820396498297,0.01794874065478813,0.005257735451465439,0.0007005862331002545,0.0008891189455322546,0.008140977791345226,0.005322593565072634,0.011967103154068756,0.009559267730449381,0.0049213449791883895,0.014945689438050778,0.01647492998179817,0.013072087345035862,0.01403684474899582,0.00733474068065315,0.006467737195194602,0.00450857803503766,0.012278972586243723,0.012201200327877918,0.017139617326372866,0.0029295549701489707,0.004630904975892211,0.0012544243088372662,0.00921186632208763,-0.005616230876198591,0.03861108095095583,-0.0744045134481903,0.0042270684420441075,0.008942058913634249,0.01617923193618339,0.00975815788808324,0.09209085000277906,0.0864324429319681,-0.004855262332897413,-0.0025204402237981316,-0.005178901416478754,-0.006009488697095789,-0.041640617553682945,-0.0335481038272422,0.031471652826745584,0.004830512529913695,-0.03365795006080076,0.0011566918950914064,0.004351487331273699,0.0026637172727183005,0.0019084449028627694,-0.09396510311064021,0.009660222238855688,0.009838845480723179,0.008235498264694616,0.0799421905664819,-0.003949547476572347,-0.0032635328998597713,0.02658428736298542,-0.018493241096427658,-0.21134991580790513,1.0,-0.6485690900064617,0.019397643881708223,0.14185107303742603,0.012761930033368916,0.01374442980950261,0.005031392199026982,0.026366833446658283,0.08956838752039288,0.1339348225301898,0.01519766233300843
부채 대비 재무활동으로 인한 현금흐름,-0.02079618075546516,-0.020554329865804168,-0.019765656293371035,-0.021989374485417854,-0.01660538047370967,-0.030436973147262434,-0.025614315100200548,-0.01872041187127369,-0.01582201413552642,-0.013737822117775213,-0.030472861661506267,-0.016461495482856445,-0.012665323413321933,0.006653458204371941,-0.020849392674328712,-0.010435304490597085,-0.026727946931149445,-0.024310573110469837,-0.02341672983575982,-0.020951643869627792,-0.03392338703531895,-0.023791482961415415,-0.021034121469929723,-0.03206383456388591,-0.035396493268764304,-0.030499956024294332,-0.03662788499055846,-0.026213054977310236,-0.043285857296970924,-0.01062395673826812,0.15340009159729537,-0.018251685767292573,-0.005377712403189414,-0.020204816127608154,-0.029292665224446464,-0.29644824732183866,-0.29223949455346054,0.007310731830455013,0.005633770341915994,0.004806347261423799,0.056464525897913564,0.22924107494135404,-0.05091746262081283,0.04605814467137874,-0.0028589947448252623,-0.1466522279232289,-0.0005083801098198865,-0.007748031700248587,-0.0066470464323559585,-0.0023733162956335934,0.10086818247571534,0.0024163729641843486,-0.024807485017482703,-0.039371882792186653,-0.1410881287666249,0.003332029538157111,0.0029535067786519756,0.07517114938668572,0.10308967543395868,-0.48413990643150384,-0.6485690900064617,1.0,-0.02720009695492951,-0.29663061183110206,-0.01930009431455271,-0.02670659399151367,-0.007663229296652257,-0.060770990173756714,-0.20552312097935485,0.3111207327506033,-0.022693514836860475
DSRI,-0.004016505976958222,-0.0041416261284938855,-0.00430182489000868,-0.003912114009045403,-0.0018880684218445037,-0.005463067202979805,-0.004575884042232289,-0.005093670472604879,-0.004758157982938675,-0.002647541662344391,-0.004273719380961877,-0.003492367584144509,-0.0034788198322914803,-0.0033650745931787423,-0.0037521965355111248,-0.0029301741585930287,-0.00452030900531573,-0.004282448380929899,-0.00437398589841542,-0.0036621816512119364,-0.0029200807076603394,-0.004276814761312479,-0.004117928619141071,0.022424719703966256,-0.0026555208447086075,-0.003279074019596396,-0.0024975381913216145,-0.003937595158652321,-0.0038865064990414853,0.004277139540843235,-0.0022136202268310443,-0.0037503793120412074,-0.0024716990686500435,-0.003322170478286151,0.001817904949110954,0.01795337761512731,0.017413272340425386,-0.0003744138212275012,-0.00031131713570452615,-0.00020906414314539733,-0.0026958133894640825,-0.0151094268448641,0.01233775956234011,-0.01103308279785248,0.00018556180177074915,0.020205444268741348,0.0003362411765632732,0.03441104150365989,0.038285251471781634,0.005831075650041855,0.05424620299049612,0.03528821337077978,0.06985415802394093,0.06772915739814811,-0.00013329853244725456,-0.00010314811108053864,-0.00014203518903979986,0.03353273395213236,-0.018635214028359545,0.00697981203333868,0.019397643881708223,-0.02720009695492951,1.0,0.051090824342405486,0.04707538397236601,0.03727929624493124,0.00865274887319482,0.04135664604948083,0.05290551006039187,0.0021646456381503687,0.18219944890954234
GMI,0.029085199512038494,0.02885167012349524,0.02763135019352163,0.03069273403529213,0.0232777357837255,0.03981937325773096,0.03396555644451028,0.02514987805316018,0.018456033829771037,0.022731245854487075,0.04201875051848113,0.024273846721888787,0.021087361137414638,0.004687230197807123,0.028659204879821022,0.02495076563095097,0.035806541207500986,0.03251000484315776,0.031746435306069916,0.026372046822540927,0.04283569014195148,0.02700342739234832,0.024267887417152634,0.0168403092437715,0.04433689366611312,0.038017610289715155,0.046332621715362565,0.026993382154143885,0.038714134471241085,-0.014717262668916662,-0.06409851926190167,0.0225259975010363,0.015626969701954454,0.02517360776666029,0.025450913566749306,0.25138932321058477,0.24382659447502353,-0.005304674254909333,-0.004397787200959495,-0.0029830724321967,-0.04033848003083433,-0.21156789823673436,0.08377251444948175,-0.07547056216345431,0.0017636533296224576,0.1887031965446262,0.0037433617963349747,0.00010921928584876734,0.021682688487916244,0.005381391025016902,0.22905248625594393,0.03507528114506904,0.0291308050110783,0.10123384568809946,0.1461678588208352,-0.0026223269437426733,0.0018832326132613001,-0.09039849897421252,-0.1537875115091541,0.22373017615962157,0.14185107303742603,-0.29663061183110206,0.051090824342405486,1.0,0.02759554818536638,0.04131564238747738,0.021513756218324673,0.22764757962399879,0.5514779201096335,-0.10642239009755323,0.03410505000200926
AQI,-0.002624138462092558,-0.0023289522565207903,-0.0019286207800466102,-0.0032502785491347152,-0.002854198286329611,-0.0035790265204978986,-0.002913288044868317,-0.0015407349421604007,-0.0030376879928415887,-0.0014428949320618861,-0.0029775571800782015,-0.0022946563614176124,-0.0019183663577084847,-0.0011051346543447839,-0.0028353506773525217,-0.002774549727272591,-0.0031401186136474266,-0.0029250998944301836,-0.0029624128394619407,-0.002148460787713952,-0.0028218685469461385,-0.0026472374803806205,-0.002686536076669258,0.017017233522508876,-0.0026270420555802175,-0.002747502478478347,-0.0025293086301429904,-0.0009667437650596697,-0.0020653500341140337,0.002880423089565768,-0.0029087976285822295,-0.0025849588729720575,-0.0016075528038989194,-0.0024123029101843995,0.0010236926780033185,0.010108237461242167,0.009804142171707214,-0.0002095441727091525,-0.00017480773530543985,-0.00011606726027015996,-0.0006400632497420166,-0.008506987875431646,0.004102202516784874,-0.0034346011773724763,8.98019305005217e-05,0.004497488326184643,0.00017496691020544243,0.014426401015804589,0.008855153976922861,0.0026961771954593376,0.008842298623514306,0.010133665421806565,0.07129541596905355,0.02774170799901999,-0.013378693609664457,-9.735676640156506e-05,-1.8710639700347627e-05,0.01492921161861048,0.032850595508311556,0.008168398436492188,0.012761930033368916,-0.01930009431455271,0.04707538397236601,0.02759554818536638,1.0,0.01605202964075227,0.0005671157280383821,0.011512474670051334,0.01962713888204987,-0.009167775405014948,0.9907485990520443
SGI,0.0018154991214551523,0.0016706930795533535,0.0016533134232149284,0.0021584096624146527,0.002004843514393961,0.002878832312678743,0.002026152535319747,0.0010360753350314945,0.0014706453443665086,0.0011608764732678287,0.0021424101916120673,0.0015941881219845536,0.0012101844243383511,0.00040390854673247106,0.0020460397192823467,0.0018338583884819576,0.0024707699097399312,0.002400209331311714,0.0015232768260799359,0.0011707902314356383,0.00296735730329701,0.0017671686475645503,0.0014415733706927422,0.016106705664653515,0.00322919836017232,0.0025394387148029566,0.003294198905715853,0.001099804266082427,0.002663968204236474,-0.0006763045542079539,-0.005259009147950969,0.0010490271451573418,0.000900890819780616,0.0014376263460594832,0.0021894405300827494,0.02162627355308405,0.02097567389847174,-0.0004552046698286639,-0.00037741052545997935,-0.0002559398564986925,-0.0027896332825940325,-0.018200554205418554,0.005691714736855957,-0.005051816532169195,0.0001757149804163935,0.018579402754324476,0.0003301128727621282,0.9986195702918254,0.15089070960795353,0.015093853527820266,0.04836744217034617,0.01214540546083597,0.016978827603006,0.08334202137419797,0.013227918467831045,-0.00017336519955771492,5.76828851729212e-05,0.011801215310372128,-0.001595601217228468,0.02012722398056005,0.01374442980950261,-0.02670659399151367,0.03727929624493124,0.04131564238747738,0.01605202964075227,1.0,0.0009401215565640272,0.008637953874192833,0.05257115224957104,-0.010702414281388423,0.020866760037456557
DEPI,0.00017608337347516806,0.00023615694432694775,-0.00020215120205784926,8.282724628591031e-05,-4.421098660938512e-05,-9.444264467357696e-05,0.0004281429175918093,0.0005065212420889302,-5.507645381945322e-05,7.579522580244829e-05,0.0005225359052011152,-1.4595972735301802e-05,-0.0001671592790330819,-0.0005322771698895769,8.1339624143893e-05,-0.0001462553812419738,0.00010857375892375287,6.296887040397791e-05,1.970831242550992e-05,-7.836358329979739e-05,0.0006560520178483303,0.0002975120443590863,0.00015928759362550377,0.005086830901902031,0.0007088268272001099,4.988759747049517e-06,0.0009514906896660479,-0.00023292236367783962,0.0001685855694041097,0.0003787059515397862,-0.0015657659462683742,-0.00010781533415339912,-0.00021419666232481277,0.00020807801552967192,0.00035587190099354394,0.0035146692595977927,0.0034089359225811184,-7.420720372005949e-05,-6.152513448743836e-05,-4.172354902031548e-05,-0.0005670042388192481,-0.002957924959750813,0.007905520419328717,-0.007273373480624415,2.514078169257829e-05,0.004620269933031292,0.0001745150693786955,0.00036480308401583424,0.0007984714069346517,0.00012594103324454185,-0.0009566276372068814,0.000645909842252762,-0.0004631496135984027,0.0010901280994125753,-0.0008564407428966583,-4.057561422462406e-05,-1.1754220729464305e-05,-0.0019344929228234335,-0.00034760587050708023,0.004731474888905081,0.005031392199026982,-0.007663229296652257,0.00865274887319482,0.021513756218324673,0.0005671157280383821,0.0009401215565640272,1.0,0.004453758495692244,0.00447474275143331,0.00016660221829511193,0.001734828649212554
