,자산,비유동자산,유형자산,유동자산,재고자산,매출채권,자본,자본금,자본잉여금,기타포괄손익누계액,이익잉여금,부채,비유동부채,장기차입금,유동부채,단기차입금,매출액,매출원가,판매비와관리비,감가상각비,영업이익,영업외수익,영업외비용,이자보상배율,법인세비용차감전손익,법인세비용,당기순이익,기초자본금,영업활동으로 인한 현금흐름,투자활동으로 인한 현금흐름,재무활동으로 인한 현금흐름,종업원,총차입금(원),이자비용,매출총이익률,영업이익률,순이익률,부채비율,유동부채비율,비유동부채비율,유동비율,금융비용부담률,자본유보율,자본잠식률,ROE,ROA,ROIC,매출액증가율,영업이익증가율,순이익증가율,총자산증가율,유동자산증가율,유형자산증가율,자기자본증가율,총자산회전율,자기자본회전율,순운전자본회전율,유형자산회전율,매출채권회전율,부채 대비 영업활동으로 인한 현금흐름,부채 대비 투자활동으로 인한 현금흐름,부채 대비 재무활동으로 인한 현금흐름,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,Beneish M-Score,Marcap,Close,Open,High,Low,Volume,PER,PBR
ROA,0.0008438726589105268,-0.0015265389529169132,-0.0021562297100428795,0.006317985361678239,0.005245228542113764,0.0025125827461161404,0.010102860095747356,0.008057737212360843,-0.0010183971999429187,-0.00404755878517446,0.02350886703432117,-0.005676461356156841,-0.007712261694991686,-0.006711831279080687,-0.0027129343594536515,-0.006820106462484606,0.004075936467260162,0.00024008507980635224,0.009053346498132386,0.005729651414612151,0.033934950213154076,0.017341283412741885,-0.012949738955717207,0.005267403497892686,0.057919682587620265,0.036306994957777734,0.08318531478141863,0.007238843059081371,0.018387270525584535,-0.0067213469245512485,-0.019838762910566913,0.00627400119151548,-0.005621235855438778,-0.010043070601684684,0.08783449084949668,0.3319062101806488,0.5684496724449907,-0.0978042914220992,-0.10624319735388012,-0.07237431303943079,0.06184725609391611,-0.07977710638512284,0.054408731967226065,-0.034998438516781416,0.32751246547758095,1.0,0.1894036458490307,0.046489166086919324,0.009669390570253254,0.01720783833552132,0.07523186181176626,0.06116589815227178,0.011645418822313321,0.10981999377051997,0.10770076267646252,-0.009068969687969096,-0.001289082834766428,-0.012903586089377216,-0.031049529786618672,0.31167329612343425,0.03465402506257745,-0.16862092448453794,0.004675789201163779,0.11319637041386908,0.05345815087010134,0.10024719327974194,0.06227875786069638,0.09155981237524603,0.0829460963932641,0.7377512295669794,0.02230891888896582,0.007528400311019871,0.033209136428205506,0.03315986691789097,0.03325084617700733,0.03301655041117949,-0.05627229010050722,0.001793013926209905,-0.15416111221670695
ROIC,0.0028300751114923098,0.0023788002013499124,0.0027979272687709304,0.003662914108924249,0.0035583424953577855,0.003988189615681281,0.004082781110562706,0.001545202274661972,0.0012587762295640395,0.0009662486853996016,0.005399787725633524,0.0018363589800874036,0.0006818378586111327,0.002883392919212348,0.0028670072902002835,0.002607012089605828,0.0036239589745326976,0.0026600913942948622,0.004472543834596226,0.0034388041226877143,0.009440744896700354,0.005182237352327863,0.0015990060772800407,0.00038427333723083877,0.012425031631202151,0.009153195471986744,0.01306034309350961,0.0029018613923144465,0.005096702162081964,-0.0022687742171630214,-0.003005017132169124,-0.0002585836637224534,0.0020401167526855135,-0.00019398937300659056,0.02853160103581901,0.0664853055608558,0.16099770716262807,-0.005076092086683916,-0.0028332106555748996,-0.008046831422743907,0.0074985393057242465,-0.015436909737854297,0.008718363975601148,-0.006868938522285332,0.01096390848294733,0.1894036458490307,1.0,0.0069299504932715025,0.0012786746287271138,0.0016413418020071987,0.011919548563916364,0.00984288957518726,0.0029319192692513095,0.014027442024781947,0.026556415252584196,0.006833033260511781,0.0002481295419848752,0.002858324359853751,0.0054715172605159425,0.03055650131704559,0.022683081171040252,-0.025195096194515113,0.0013784240867620512,0.023594351638313582,0.013356507836782057,0.02111514211906314,0.014229157112279844,0.02306867252641293,0.02227713062038121,0.1751791151327408,0.005471461102125745,0.0019560940584205807,0.0060616680805828495,0.006055271619273252,0.006074702690569756,0.006031769032994807,-0.00694636114582865,0.0016746356099909855,0.008772170057232047
매출액증가율,0.013664498108548457,0.012268554100815255,0.013352231124247722,0.01616588701713988,0.02302355283240588,0.01839057525944804,0.012475658846307634,-0.014732232659272168,0.020936277492835876,-0.009044817848838874,-0.006573996356679823,0.014443896736861332,0.01293731219410561,0.032628811586137646,0.01780200474907718,0.0186026823915585,0.016537237057335365,0.019160468926251856,-0.002597160994080651,-0.007887727341078314,0.015128062174088165,0.021325883855406354,0.012966331275835038,0.0008036249775397714,0.024699826703226145,0.02211302896286002,0.01793023145751298,-0.015719037811556067,0.009869247893355072,-0.01418964998115124,0.009622077655151355,-0.01301071535449331,0.006244662985813055,0.00997205860273668,-0.004996670496071134,0.028815095835708647,0.007362567810937066,0.028350126896202,0.03222567893168937,0.018689777503448173,-0.059183634992284635,-0.00510389862794873,0.04081369443740681,-0.06236526242654817,0.019815247327599973,0.046489166086919324,0.0069299504932715025,1.0,0.08232089209798461,0.06536486780243256,0.3877056238776817,0.44340831969966216,0.16939662090595686,0.25110344576358384,0.10809150691121586,0.059975855264821826,-0.003650338175810926,0.00397884604282999,-0.007715309685195762,-0.0070829714650567435,0.024607036664651756,-0.014900375219265951,-0.00048402127299055015,0.023527971733845635,0.013832018777229584,0.5157099140358548,-0.03354743505274863,-0.007577694758899449,0.07770720829514234,0.022294473143528077,0.010044063800319906,-0.006371526444389041,-0.0040027379129528775,-0.0040381745762350695,-0.00390250413197472,-0.00415041840223008,0.0042258909969014324,0.02176946790585517,-0.004147976553235293
영업이익증가율,-0.0002950013363517661,3.743113795143005e-05,7.861679421028587e-05,-0.0006214115043752872,8.952785171889176e-05,-0.0005624549565624333,-0.00019690145752756247,-0.0006848318927647615,0.002111489106247524,-0.0022758856730856654,-0.001862171122893734,-0.0004243407397965424,-0.0008124162449023667,-0.00028704894606296064,0.00025673556466173286,0.0007925551906238612,-0.00015042766648197875,-0.0003345673531721955,0.0004839893917490637,-0.00120869229011065,0.0017989696118481107,0.0008451214200618615,0.0001207541852568637,-0.00017444772081061496,0.0022020188093167807,0.0007977220778545371,0.0019785782797120594,-0.0008991211815247858,-0.0011995150869525612,-0.0007773633732593456,0.0032127305038941005,-0.0017559622294479728,-0.0004085233051766503,-0.004950663566994328,0.009348527661154179,0.005390298306621423,0.0031297193391689143,-0.0014916615010378861,-0.00011363659108936926,-0.0034103097186736356,-0.007910932423048262,-0.007437219634058473,0.0038937146864742324,-0.003815042123660261,0.0022166755463262915,0.009669390570253254,0.0012786746287271138,0.08232089209798461,1.0,0.013944459289487135,0.05666540669168348,0.046316718815214875,0.016167991764441916,0.02955307984187844,0.0004506167520698223,-0.006592462425131648,-0.001205934631756593,-0.004004195035107693,0.0045846626870301,-0.0035240437174212757,-0.004371447287779908,0.001512478293805002,-0.0002483183352101667,0.041991214991082604,0.012222204960168943,0.06754478182188266,0.012333141404822428,0.012694051069536787,0.024938667761457152,0.020295500273698044,0.0018638353336741021,-0.0006259131321366314,0.0010974630190622933,0.0010928292135248604,0.0011413851744434748,0.0010506500786970107,0.0010314051027827712,-0.0009599672158832541,0.003458897640927192
순이익증가율,-0.0019362133853486532,-0.0020172163064150284,-0.0020532901734119174,-0.0016010193882560568,-0.0008526200798271078,-0.0017957050005783265,-0.0006990683224072496,-0.003509113269103986,-0.0012275890697412814,0.00237567374237553,1.7698799135011818e-06,-0.0026400742908220115,-0.0022041997299743566,0.0004032927594742398,-0.0023455682469642526,-0.002281420637733422,-0.0020654768293922265,-0.0023176951912234666,-0.00021539212722120624,-0.0003089267412185672,-0.0006648237160586535,0.0003653619806112273,-0.0033454093737127722,-6.409801265895972e-05,0.0031122375358840484,0.001551798827874806,0.006065246758551859,-0.0034224148020783225,-0.0015678929765066607,0.002377977434905612,-0.002651760977791189,-0.001505373310543487,-0.0018302227283763118,-0.004130420947454524,0.001139833382828805,0.0026852115255843185,0.009825718766092907,-0.0020064803490405887,-0.002772975628081725,-0.00032062955740696104,-0.004644092925243075,-0.00029311801618513205,0.005025421770046394,-0.007648027031241579,0.00643551750037144,0.01720783833552132,0.0016413418020071987,0.06536486780243256,0.013944459289487135,1.0,0.08151211563267219,0.11645451298762562,0.0549934805350434,0.09190050406428522,0.00847039201598625,0.006044346298094458,-0.0015027164862755201,-0.0009078010554986062,-0.007727487078192957,-0.0032159714889519278,0.0102979480557274,-0.007642473837588764,0.0008514678083490541,0.018305143111248045,0.0009275536618781777,0.048262616402588256,-0.00115556518269177,0.00827316737035239,0.012816325241600483,0.01593558193641402,0.002193182442293509,-0.0005601167120442394,0.006836565356103122,0.00680605359058486,0.006828180366005484,0.00679327522152976,0.00244516182038508,-0.002413554312023343,-0.007379684136300982
총자산증가율,0.008507426123575053,0.00718503591480138,0.002668243958191402,0.012288728461118661,0.015556621057072157,0.011079156474243903,0.009063965521406524,-0.029748530312387313,0.021108104484263222,0.007635387331885363,-0.012344886737488375,0.007220830947129122,0.005859597316260421,0.03346593035453364,0.012381866428713976,0.01970853727901646,0.003201689854950937,0.005546685466802365,-0.011119656241706568,-0.012017900640470675,0.004463727291233693,0.021368209315927107,0.006743023079855471,-0.0025736921593711992,0.020021341061788888,0.012202357198004474,0.02294438150013874,-0.029868461931059912,-8.20517716772844e-06,-0.029878469894284974,0.08899831326423459,-0.0178342019125409,-0.00029192752067894694,-0.003087295420563277,0.013185188811998193,0.05323077990996414,0.03889801693453223,0.06377219468622077,0.05904246376374454,0.06355913442808571,-0.07539606816496447,-0.0047088123541650356,0.05359291187224221,-0.07039270682170644,0.030675897320741594,0.07523186181176626,0.011919548563916364,0.3877056238776817,0.05666540669168348,0.08151211563267219,1.0,0.7485594748102699,0.2984034888074386,0.6858407861471553,0.08505854603211364,0.05540988688242578,-0.00732706190487575,0.00361823635679585,-0.006590329273519025,-0.04525249446016299,-0.04568702144595622,0.08350075595011065,0.006852358476166727,0.09846063872705392,0.12033872246599854,0.30072176341281487,-0.06346724712480223,0.08191735713803298,0.20269287364810223,0.06540423610671114,0.014875064068988279,-0.00856615595371,0.012145896110845197,0.012051361526522288,0.01238168286064872,0.01175295125255503,0.0014011989373377133,0.026796043619481208,0.020101270441901187
유동자산증가율,0.03568769796678178,0.03031730705913116,0.034219963471485204,0.04422766695438643,0.0423817856684074,0.041980545067681486,0.031211633381279563,-0.010648156055778974,0.03656635269394418,-0.0029555267344976597,0.006549140298026842,0.038566046899396196,0.035673523583184555,0.057107243730328765,0.044163998090093276,0.03974644964342347,0.031972771284776304,0.03509786020031421,0.003614207491539386,0.0011560625732491784,0.025778785562701374,0.05116980004823722,0.031429964255898946,7.903494033648246e-05,0.04572718063840819,0.037614568838235926,0.039642962989927186,-0.01142411923163091,0.026478470404578475,-0.038669294319057024,0.053712468031241564,-0.01111064914269416,0.01656739840942049,0.022938271229919528,-0.0016592758614148407,0.039978542540911315,0.02417626485096,0.04710320202118062,0.04811829837752611,0.03910437889713869,-0.04637378079338795,-0.004053184267542756,0.06779887885469972,-0.09748584299670231,0.025929660639510205,0.06116589815227178,0.00984288957518726,0.44340831969966216,0.046316718815214875,0.11645451298762562,0.7485594748102699,1.0,0.2520992278885024,0.4884132326300497,0.08245451580873255,0.050364067351322275,-0.006698425832921447,-0.0016413277758714564,-0.010141565663666223,-0.04164520148338249,0.006105582387972414,0.0585225765886325,0.008643925154984052,0.09616926068935486,0.007419979796153906,0.3541634145660018,-0.02087495032122822,0.07346742289537435,0.1874982276826325,0.06006687211048831,0.016451130992756788,-0.006120610798410507,0.00926570054750286,0.009230434376618076,0.009472370230544331,0.009001837999568931,0.001752783554002038,0.010407756648256,-0.00039419466845945787
유형자산증가율,0.003059529381194069,0.0019180334531598352,0.002842376510090394,0.005036348836206452,0.005794392163252755,0.007276241194483097,0.001488165261307463,-0.01352306276097805,0.0004627759511576549,-0.0003307195634077493,-0.006496568356442164,0.004735402861637084,0.004887039597798,0.015374497315331276,0.005045762651253263,0.002957928807923011,0.0026847229636583407,0.005006285145815698,-0.006060522186781388,-0.008806534056245856,-0.004499330124101067,0.010549436248682348,0.006034499159700614,-0.001157243232591882,0.0015600080396481332,-0.0028131409602102325,0.0016045991160357998,-0.01388942727968009,0.00205039235815363,-0.00626133774091115,0.006871595385365588,-0.007846226399323615,-0.00025004151794741635,0.001019539990698428,-0.0009531713131737183,0.009433947645625667,0.007564950995261788,0.014187697467979233,0.012641081607422675,0.014862127568394463,-0.010380002781720632,-0.0008709763704633285,0.017538728623590523,-0.029822579701074207,0.005922273936864313,0.011645418822313321,0.0029319192692513095,0.16939662090595686,0.016167991764441916,0.0549934805350434,0.2984034888074386,0.2520992278885024,1.0,0.2105422550541573,0.021423375813015892,0.019980608651423856,-0.0019254366796543155,0.0036852208691121858,-0.006401877538760744,-0.013082447283554725,-0.014392094036913881,0.016347946165058073,0.013309008104214523,-0.0016958992880533868,-0.017693383388668417,0.10019616154160609,-0.05835377407633729,0.00457016569698047,0.02712054407872205,0.011865666741440097,0.014953679666771785,-0.004818779171863638,-0.0057741708202996124,-0.005784219485492282,-0.005718372857554602,-0.00584160245429433,0.14838589758862927,0.006664619649788612,-0.001395805659015125
자기자본증가율,0.004337715907063956,0.003648368722075603,-0.0017395562488720028,0.0077380307611853525,0.010562762927028327,0.004947699918867262,0.01065045961175569,-0.021283403359880042,0.021472008125963286,0.009969587030211224,-0.009057630005515682,-0.0003968738349653618,-0.0028565341447986474,0.017700537603891703,0.00399593166360891,0.004694992078488395,0.001476100511795853,0.0039338093408142795,-0.012522956817130473,-0.010792000621449353,0.010405877558446235,0.01463672400799835,-0.005283633486663016,-0.004048272281233105,0.03220559379487882,0.019594935971944394,0.03999268403918495,-0.02345450575389759,0.005553728591109882,-0.014763694437155849,0.03067111666685118,-0.015202309791974705,-0.006763923565591501,-0.0068373103278239165,0.018351072367367924,0.05879448207068827,0.05711881791319619,-0.013251440207258137,-0.012686332413813624,-0.01202920049952397,-0.03559747253898119,-0.0014988283236335924,0.042258218626049907,-0.05657308904325516,0.053048888619139326,0.10981999377051997,0.014027442024781947,0.25110344576358384,0.02955307984187844,0.09190050406428522,0.6858407861471553,0.4884132326300497,0.2105422550541573,1.0,0.07540519340453729,0.06267671546402256,-0.010991770866075716,-0.0059157038042017785,-0.004178153768776652,0.01770012606747494,-0.0360385981909932,0.038262134765962734,0.012434637771490396,0.10864001318955266,0.1006527072915718,0.22611305750700905,-0.01974073053525731,0.08189140437711986,0.06805081895708265,0.06301425854272419,0.019632953922159035,-0.007508673404793758,0.015228154854250265,0.015071313540399055,0.015433521130262456,0.014734994542050135,0.0001484131254211788,0.012881820118698203,-0.016302267039021597
총자산회전율,-0.049810337433458675,-0.06367491871699053,-0.049887965080073524,-0.02161971120187111,-0.00671934023790537,0.00041726613433538403,-0.06339453882120173,-0.04534752281965937,-0.0803111734711665,-0.050618560487742575,-0.05818594162723608,-0.03753665773309808,-0.05567905047303462,-0.04718263001209987,-0.02111629624618806,-0.003153057278085192,0.019366816188414,0.037149010226891224,-0.0401033274359946,-0.042256478076261705,-0.026084450094921018,0.003348931531370603,-0.00519198954547119,0.004504290915331002,-0.024930695492914823,-0.027434467477977523,-0.029984110952878475,-0.045952816572873395,-0.04025217534844302,0.047224373574579495,-0.015373683668906984,-0.010581473587370958,-0.01990011568918181,-0.03756034290677044,-0.3440091329501697,0.06569218057964676,0.06929487565709255,0.0434611140713457,0.09347930350896058,-0.038901178290184274,-0.21199731690690193,-0.03952956643867078,-0.08596573813676363,0.07362465507420775,0.04607287470982558,0.10770076267646252,0.026556415252584196,0.10809150691121586,0.0004506167520698223,0.00847039201598625,0.08505854603211364,0.08245451580873255,0.021423375813015892,0.07540519340453729,1.0,0.44440661944784865,0.004741812087660978,0.2619368963949915,-0.0326164841861062,-0.007555659824496758,0.13188625654039998,-0.1300318478075829,-0.0018492826733265545,0.08518010321245464,0.03276210501854904,0.12506376421539767,0.02439095092404514,0.060391057639888945,0.08512698942727877,0.05339813317568356,0.002244564221777877,-0.021829619988864096,-0.05653767182311104,-0.05652012096146117,-0.05660120250216047,-0.056470804592537206,-0.010769324093384536,-0.032907467635181355,-0.07560957996809121
자기자본회전율,0.014185223418718076,0.007295718160707639,0.015898979141632314,0.02825447412639772,0.03266894407224342,0.044741461828519916,-0.00417125531148543,0.010974879906084768,-0.005735739588424405,-0.01020063578893233,-0.007662276746995828,0.024798080458133816,0.015744263922348525,0.0046053560165707705,0.033391482779094456,0.04229727271431409,0.04347936286427359,0.05053899330580568,0.00843239963531235,0.0061498124604557666,0.017073481692900943,0.02021683438468167,0.0014484712420347744,-0.0008568329899656293,0.014767598174239694,0.010241610065676468,0.012274179341695392,0.01201303218235495,0.0022597302385522077,-0.008259221582134522,0.01385544673559001,0.010822366407061308,0.019447343055504433,0.026719305989689312,-0.1753942109586735,0.012271815925596941,0.009998539934689247,0.7620302071942315,0.7788034545472996,0.6389445021243105,-0.17879541991643713,-0.006893662872011494,-0.048898203243099986,0.03898861346960756,-0.12977991084339272,-0.009068969687969096,0.006833033260511781,0.059975855264821826,-0.006592462425131648,0.006044346298094458,0.05540988688242578,0.050364067351322275,0.019980608651423856,0.06267671546402256,0.44440661944784865,1.0,0.007346231160579589,0.12989453360387682,-0.009968063919374192,-0.08217631083596355,0.08980030154985151,-0.050456073147128355,-0.0010976020619835724,0.05306955993277133,0.02115188721619424,0.07372268133873308,0.017940932306194906,0.04423813490093494,0.05402458634473976,0.004282597533235805,0.0007883870150465444,-0.0006583976916884247,-0.0241903027878063,-0.024215567666631077,-0.024216310427890388,-0.0242443793858475,-0.0010959790181741286,-0.012211332513004625,0.2531724478167224
순운전자본회전율,0.005685033001484181,0.005291840329618452,0.008681155538594835,0.007375124054514461,0.010028346301500488,0.013167709023435668,0.002050914896726913,0.008631471964941644,0.021852753868476123,0.0006737743414175262,-0.004763007237543651,0.0077529641959423416,0.009164118313704311,0.01749112798861532,0.009041170250204266,0.010343576997509357,0.00836676943178515,0.009286713532286274,0.004627575339302382,0.006649170305793082,0.00020609082780360957,0.006877678912952117,0.012659308804574616,-0.00015433834493669042,-0.004216125216890899,-0.0022087400003159745,-0.004938891890760329,0.008041362878239387,0.004243541907317126,-0.003969481718621771,-0.0008159483292251255,-0.0006455837465114058,0.00642701826991189,0.010933963716291578,-0.0009257541945277804,-0.0004879544650165269,-1.8095105213601837e-05,0.008143511944956498,0.006295187828666455,0.01006691861279242,-0.009622242982263081,-0.0003957824309943992,-0.003865467956704227,0.0031219112141415927,-9.190040274425258e-05,-0.001289082834766428,0.0002481295419848752,-0.003650338175810926,-0.001205934631756593,-0.0015027164862755201,-0.00732706190487575,-0.006698425832921447,-0.0019254366796543155,-0.010991770866075716,0.004741812087660978,0.007346231160579589,1.0,-0.0018331627762703717,-0.0008960495455734511,-0.003790167873639077,0.005281398536223644,-0.0036352033914944432,-0.00043524181026426996,0.0043308246940889986,0.0036117502584417194,0.002122065348176364,0.004740673279321723,0.0050389772450218605,0.006234592239636673,-0.0022861954796029277,-0.00039240928139573856,-0.0010314389537340097,-0.0015777057369647514,-0.0015680988498310094,-0.0015809865304764667,-0.0015519412773942508,-0.001922917931023126,-0.0019451151070256105,-0.006405929824395394
유형자산회전율,-0.020265441733851388,-0.025941508589249804,-0.028818679645829185,-0.00939451286724998,-0.002743584610919418,-0.009945154544354283,-0.020323712260379004,-0.018842388101676016,-0.005302109988904686,-0.016882235744298098,-0.023389571581585306,-0.01936178859737416,-0.022975705306487453,-0.024267629846253556,-0.016834364922028475,-0.02233631300755122,-0.015133785727081319,-0.011967741037137991,-0.020554971173679427,-0.022166042887425786,-0.01929680181907763,-0.019520762094437635,-0.019780536572035993,-0.0013418924277872992,-0.016508631504121553,-0.016420186664137547,-0.01676143303871711,-0.01906114323255421,-0.02477592173858698,0.015368487710573479,0.03194352933552536,-0.014557885757937006,-0.0180593589819406,-0.02051240724567927,-0.03564319753874711,0.0007631237986682834,-0.0015634264064865934,0.0109414400814894,0.02618964221584072,-0.01377351477160477,0.005864982481006979,-0.001729107141137813,-0.0159300677234852,0.014619675146293174,0.0010756509897256502,-0.012903586089377216,0.002858324359853751,0.00397884604282999,-0.004004195035107693,-0.0009078010554986062,0.00361823635679585,-0.0016413277758714564,0.0036852208691121858,-0.0059157038042017785,0.2619368963949915,0.12989453360387682,-0.0018331627762703717,1.0,0.007983927923199527,-0.04572847952956964,0.010645036145413346,0.023043957803379714,5.433622281626403e-05,-0.05156996649443452,-0.033390643520053914,-0.03782647863498274,-0.035191461996666076,-0.05263877662705155,-0.048942561124546716,0.03234051151327683,-0.0005809195856061946,-0.005306491569261117,-0.021129117021532487,-0.021133229564568975,-0.021083646045575517,-0.021155203252803623,0.014202993370744094,-0.0002759393139095463,0.018593223448474486
매출채권회전율,0.02782960487948874,0.031114815690291463,0.0052589538208355265,0.026988058372908717,0.001754791525746844,-0.016258245848635264,0.038080174517439905,-0.006660623290713332,0.019734046804434257,-0.01084546723562012,0.04325176249031255,0.01597609750667459,0.016443712723172084,0.008761254639825536,0.0220801934000408,0.006673489947651818,0.009840825833096456,0.003135174045563891,0.03832750153105146,0.04928770829172645,0.019068693039608516,-0.0021869769006631415,-0.0008401842152765115,-0.0006809324029364921,0.028268904027241908,0.03698365785088923,0.024933907553023348,-0.005819604798715054,0.010665380021893786,-0.02729322831039978,0.028191442382561927,-0.0012433382848331157,0.0011423459390366652,-0.0003710453918142362,0.06788951369672758,-0.21131163904511824,-0.14938930122148056,0.0024686973153651196,0.0027219510747190237,0.0020350822880287685,0.02432308858180404,0.06342148028569003,0.07868510572636275,-0.07469172353852575,-0.011938643246592884,-0.031049529786618672,0.0054715172605159425,-0.007715309685195762,0.0045846626870301,-0.007727487078192957,-0.006590329273519025,-0.010141565663666223,-0.006401877538760744,-0.004178153768776652,-0.0326164841861062,-0.009968063919374192,-0.0008960495455734511,0.007983927923199527,1.0,-0.022777681551658796,-0.024309257831551606,0.05420488486300142,-0.002624441906388153,-0.005485027167878272,-0.007355345294743316,-0.012161889684837987,-0.004920442763483749,-0.00913320135168887,-0.009507480862582606,-0.012691452258164133,-0.0031827104603756066,0.018054149712070856,0.008679102491275615,0.008699766898657176,0.008712369950377549,0.008697149674892258,0.013440265819748592,-0.004969503910029572,0.08161119542932428
부채 대비 영업활동으로 인한 현금흐름,-0.018231350444694993,-0.018522320645005027,-0.019461101527435007,-0.015672434905445162,-0.02362835031649354,-0.02700906084310522,0.002454456280665491,0.002560115777963525,-0.01075922396310789,-0.01869897432896269,0.020953983524861584,-0.032254661168236734,-0.031995436316374026,-0.042469362981866064,-0.033079287266109036,-0.04900307792411702,-0.019712738823220045,-0.028265088449472422,0.000657324029786393,0.001310741130149168,0.02887782692791266,-0.019617713926231094,-0.02207721920014128,0.020271712335818745,0.039308808008162194,0.031630950415833615,0.0477569510094674,0.0041655524136045416,0.0471552742931531,-0.004523565972606113,-0.08290858179620966,-0.007144315837553717,-0.036896820779119786,-0.03340994401997152,0.1793349023073027,0.29687293481656607,0.2452184896995932,-0.11014959453310792,-0.11952107497447714,-0.08043580168991578,0.22588274979864467,-0.059748305933865126,0.06637119235113467,-0.04181218611130384,0.09561845115798642,0.31167329612343425,0.03055650131704559,-0.0070829714650567435,-0.0035240437174212757,-0.0032159714889519278,-0.04525249446016299,-0.04164520148338249,-0.013082447283554725,0.01770012606747494,-0.007555659824496758,-0.08217631083596355,-0.003790167873639077,-0.04572847952956964,-0.022777681551658796,1.0,-0.21711915533135598,-0.27762694516327086,0.0034449998472819723,0.10904260341317652,0.052682781552759385,0.06585652067918076,0.06898375806772229,0.08927862701582234,0.0522053446949081,-0.2378432980141658,0.0012691159151291254,0.0023946785967278316,0.026480795918374662,0.02647977097975411,0.026383310958653906,0.02654346531264584,-0.03544100354204708,-0.0021839942842252847,-0.06454916034197701
부채 대비 투자활동으로 인한 현금흐름,0.05229111162728569,0.051264840432330705,0.051492573004751296,0.05476426407363178,0.05815332841186044,0.06596545074925665,0.045768327389610175,0.05461457527035739,0.03714649882511797,0.02569423603957122,0.04139938038706936,0.0545016053449105,0.0519887775889436,0.051467824251253444,0.060423129765084516,0.062316691808610124,0.056157884028170124,0.05537662834662313,0.0444199704427111,0.04163166786808933,0.0418191003244742,0.05038971525016948,0.05055628197382662,-0.0018107557389000785,0.0369029226892256,0.03974517991608465,0.03177838192286217,0.05309582276899058,0.029369662211999527,0.003056723509069213,-0.06159855191588157,0.029488662152898693,0.04373014448258489,0.05759718256070021,-0.1434229747658244,0.07911961168642198,0.07103917054698236,0.06391595287463699,0.07598084998012375,0.03501635170863511,-0.4040504916760676,0.002302357166413561,-0.007667020398375181,-0.0013486009024533015,0.03257541877747488,0.03465402506257745,0.022683081171040252,0.024607036664651756,-0.004371447287779908,0.0102979480557274,-0.04568702144595622,0.006105582387972414,-0.014392094036913881,-0.0360385981909932,0.13188625654039998,0.08980030154985151,0.005281398536223644,0.010645036145413346,-0.024309257831551606,-0.21711915533135598,1.0,-0.7195827656125435,0.007455692934708763,0.1898887866756258,0.08814498666967484,0.16299345608932916,0.1336379779784777,0.18362095739528714,0.18438698157411182,0.11527047967586776,0.01447876531232524,0.013787687548795315,0.011998199295761887,0.011833229337140554,0.011332339388429397,0.012307396719356049,-0.03912734344510946,0.0030598415958377496,-0.13854959210562764
부채 대비 재무활동으로 인한 현금흐름,-0.05018389929474487,-0.04964425131225254,-0.048872704170681236,-0.052709198593917525,-0.052186626327114655,-0.05785768627078419,-0.05608148791550268,-0.06334794934965735,-0.039025026163017285,-0.01983234071711631,-0.0627269841547128,-0.043707117391048565,-0.04147732581191048,-0.03486942204137206,-0.049124603056179855,-0.042132144058983044,-0.05237997525125703,-0.04631204486860213,-0.05204120951184304,-0.04854563363882766,-0.06385267497839474,-0.04582753649333576,-0.04590066966720237,-0.008936701531802288,-0.06354208493654867,-0.06289436650209736,-0.06448259712707274,-0.06298438084272961,-0.05876156149264717,0.01933697151723723,0.11492470809003397,-0.031683619697495814,-0.030045480243716328,-0.04622199019560266,0.06147850360445046,-0.2426150056843124,-0.21130893166696652,-0.010890236747708594,-0.018295154838597654,0.0035182472269793623,0.33856857101097115,0.028748663626024844,-0.03803942448790078,0.031190652940467852,-0.0640266054823969,-0.16862092448453794,-0.025195096194515113,-0.014900375219265951,0.001512478293805002,-0.007642473837588764,0.08350075595011065,0.0585225765886325,0.016347946165058073,0.038262134765962734,-0.1300318478075829,-0.050456073147128355,-0.0036352033914944432,0.023043957803379714,0.05420488486300142,-0.27762694516327086,-0.7195827656125435,1.0,-0.006421004432356638,-0.25914066333202285,-0.1350111059413299,-0.20128007419669872,-0.18042128765864296,-0.24844781352585701,-0.21901701132329485,0.011585685826366491,-0.012614101248870871,-0.02050742138053278,-0.029891254340164874,-0.029742648194733885,-0.028932184028406086,-0.03042463919568315,0.09002662223096272,-0.0009791388761434968,0.18152113741530526
